g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100,g101,g102,g103,g104,g105,g106,g107,g108,g109,g110,g111,g112,g113,g114,g115,g116,g117,g118,g119,g120,g121,g122,g123,g124,g125,g126,g127,g128,g129,g130,g131,g132,g133,g134,g135,g136,g137,g138,g139,g140,g141,g142,g143,g144,g145,g146,g147,g148,g149,g150,g151,g152,g153,g154,g155,g156,g157,g158,g159,g160,g161,g162,g163,g164,g165,g166,g167,g168,g169,g170,g171,g172,g173,g174,g175,g176,g177,g178,g179,g180,g181,g182,g183,g184,g185,g186,g187,g188,g189,goal_id,brain_type_id,assr,thalamic_gate,cet,phys_gate,score
0.678857,1.000000,3.000000,6.000000,0.603433,0.000000,1.000000,5.000000,1.238429,-0.089279,4.299884,0.717498,0.754188,1.000000,0.842531,0.079491,0.000000,0.000000,6.035458,0.000000,0.000000,2.000000,0.215922,0.073078,0.000000,0.974777,0.736488,0.092221,0.052914,1.000000,5.000000,-0.640090,-0.106182,1.042909,0.818155,0.000000,0.000000,1.264606,0.131924,0.000000,1.000000,0.934503,0.007216,0.193981,1.000000,0.469006,0.000000,0.072712,0.850399,0.500000,0.000000,0.000000,0.000000,0.000000,0.378460,-0.895849,0.681696,0.040059,0.154808,1.000000,4.939649,0.096572,0.084335,0.000000,0.321734,0.053164,0.079377,0.000000,0.976733,0.000000,1.313570,0.692930,1.572627,0.020482,0.014013,0.000000,1.000000,3.955754,0.163305,5.000000,0.255989,0.000000,2.000000,0.656890,0.187606,0.111389,1.000000,2.351870,0.140239,0.000000,0.000000,0.000000,0.075416,0.737321,1.458374,0.817825,0.111197,0.061582,0.000000,0.000000,0.632457,2.692424,-0.065626,0.000000,0.074482,0.000000,1.026396,0.037566,0.002151,0.000000,1.794515,0.191138,0.143410,2.000000,0.967615,0.138177,0.886810,2.121428,4.100218,0.000000,0.141231,0.000000,0.000000,4.949996,0.361772,-0.653360,0.117517,0.000000,0.000000,0.000000,0.160297,0.084141,3.000000,1.838449,0.217165,0.202794,0.000000,0.627704,0.492975,0.172698,1.192551,3.853066,0.258977,0.000000,0.000000,0.000000,-0.793575,0.822057,2.326019,0.009795,0.215062,0.000000,1.858528,0.000000,0.000000,0.000000,0.000000,0.000000,0.175405,0.000000,0.278612,0.191876,0.000000,0.500000,1.238502,0.023174,0.000000,0.000000,0.000000,2.819388,0.804587,-5.000000,0.161693,0.096587,0.000000,0.000000,0.000000,0.170146,2.000000,0.000000,0.000000,0.165526,0.000000,0.502182,1.061517,2.136148,1.546066,2.015710,0.091613,0.009890,6,0,1,1,0,0,0.348935
0.815074,1.000000,3.000000,6.000000,0.796555,2.000000,1.000000,6.000000,1.338215,-0.194188,-1.868244,0.446695,0.050961,0.000000,0.564469,0.154926,0.055735,0.000000,4.944098,0.029466,0.029529,1.000000,0.785392,0.463803,1.158507,0.592881,0.500000,0.312966,0.077364,1.000000,6.000000,-2.639009,0.414127,-0.088544,0.926638,0.172886,0.000000,0.000000,0.011523,0.000000,0.000000,1.848570,0.000000,0.177230,0.000000,0.103620,0.000000,0.080432,0.500000,0.682071,0.000000,0.160515,0.000000,0.000000,0.091346,-1.373706,-4.171058,0.118895,0.039342,2.000000,2.672242,0.087117,0.026974,1.000000,0.000000,0.014393,0.091634,0.000000,0.798243,0.033193,0.919417,0.782679,1.861898,0.000000,0.115714,0.000000,1.000000,1.643030,-1.498264,-2.625036,0.091315,0.046938,0.000000,0.000000,0.067340,0.054330,1.000000,2.049237,0.000000,0.009331,0.000000,0.000000,0.078982,0.638373,1.331430,1.176966,0.000000,0.021238,0.000000,2.000000,-0.542335,0.319735,2.007024,0.094841,0.008503,1.000000,0.000000,0.068101,0.088945,1.000000,0.000000,0.066594,0.000000,2.000000,0.000000,0.000000,0.299072,1.898789,1.014775,0.000000,0.095179,0.000000,1.000000,-0.982404,-0.955125,-1.511109,0.172144,0.134415,0.000000,0.000000,0.000000,0.000000,0.000000,2.744639,0.009178,0.037278,1.000000,0.000000,0.000000,0.000000,1.421244,0.500000,0.209154,0.000000,0.000000,0.000000,-4.790481,-2.017074,3.432746,0.020230,0.088596,0.000000,0.945053,0.183222,0.061103,0.000000,0.000000,0.000000,0.049000,1.000000,0.497772,0.000000,0.000000,1.477910,0.500000,0.220459,0.000000,0.000000,1.000000,-1.216129,0.310004,3.329336,0.001547,0.110849,2.000000,0.000000,0.084307,0.000000,1.000000,0.000000,0.072254,0.025712,0.000000,0.345813,1.751026,0.000000,1.769876,1.631355,0.106097,0.000142,6,0,1,1,0,0,0.445855
0.934940,1.000000,4.000000,6.000000,0.979807,1.000000,1.000000,6.000000,-0.723045,-2.506845,-3.125320,0.232791,0.000000,0.000000,1.285803,0.000000,0.127047,1.000000,1.720173,0.000000,0.028590,2.000000,0.404251,0.000000,0.606953,1.834919,1.428764,0.146554,0.000000,1.000000,6.000000,-2.028878,-1.593553,-3.697619,0.892767,0.077628,1.000000,2.905499,0.001939,0.000000,1.000000,3.805623,0.000000,0.000000,1.000000,0.000000,0.000000,0.482449,1.605671,0.500000,0.042265,0.018281,0.000000,2.000000,1.363924,-0.090647,-1.897352,0.240638,0.023671,0.000000,8.399296,0.094608,0.059921,0.000000,0.000000,0.080513,0.042253,0.000000,0.276598,0.296760,1.526120,1.646470,2.037179,0.151639,0.114336,0.000000,0.000000,-1.901206,-0.242749,-4.755019,0.093755,0.163670,1.000000,0.000000,0.141023,0.000000,0.000000,2.835037,0.000000,0.007657,0.000000,0.000000,0.272949,0.000000,0.647754,0.842765,0.000000,0.000000,0.000000,2.000000,5.000000,3.000000,1.030491,0.000000,0.185166,0.000000,0.000000,0.028271,0.121560,0.000000,1.979652,0.004885,0.000000,3.000000,1.376616,0.000000,0.477667,1.884843,0.786036,0.097873,0.158930,0.000000,1.000000,1.402432,1.216272,-2.658573,0.208318,0.027389,1.000000,5.273870,0.047922,0.000411,0.000000,5.008976,0.137710,0.116571,0.000000,0.262924,0.000000,0.500798,1.698517,0.500000,0.000000,0.078147,0.000000,1.000000,0.537810,0.807444,4.124523,0.000000,0.000000,1.000000,0.101993,0.000000,0.099100,1.000000,0.072682,0.050504,0.112962,2.000000,0.000000,0.000000,0.000000,1.348152,0.999161,0.000000,0.000000,0.000000,0.000000,1.503642,1.953112,1.349860,0.000000,0.000000,0.000000,0.000000,0.069045,0.000000,0.000000,7.062576,0.123268,0.000000,1.000000,0.000000,1.915566,0.000000,0.505082,0.902423,0.000000,0.080489,6,0,1,1,0,0,0.418372
0.715057,1.000000,4.000000,6.000000,1.000000,1.000000,1.000000,6.000000,5.000000,1.225429,-5.000000,0.000000,0.135987,1.000000,0.000000,0.000000,0.100577,0.000000,0.000000,0.037132,0.000000,1.000000,0.971353,0.665516,0.000000,0.500000,0.500000,0.000000,0.193735,1.000000,6.000000,4.022003,0.375701,0.813024,0.721511,0.084293,0.000000,0.000000,0.059778,0.172802,0.000000,0.000000,0.041246,0.012829,0.000000,0.993206,0.995263,0.000000,0.500000,1.436085,0.078957,0.053764,0.000000,0.000000,1.153747,-0.822608,2.660508,0.058145,0.240967,2.000000,0.000000,0.038257,0.036971,0.000000,0.265437,0.150889,0.148085,0.000000,0.988480,0.000000,1.943602,1.626651,0.500000,0.191555,0.216484,0.000000,0.000000,-2.824634,0.372910,4.485260,0.080937,0.019248,0.000000,4.984284,0.000000,0.030158,0.000000,5.070386,0.000000,0.069615,0.000000,0.551972,0.000000,0.530595,0.979241,0.622412,0.023312,0.000000,0.000000,1.000000,-5.000000,-2.288478,3.380663,0.185611,0.000000,0.000000,0.000000,0.000000,0.012989,0.000000,0.000000,0.000000,0.000000,0.000000,0.491292,1.003153,0.896454,1.533327,1.250014,0.018497,0.000000,0.000000,0.000000,-5.000000,-1.094202,-1.188364,0.064674,0.104938,1.000000,2.114279,0.000000,0.000000,1.000000,0.000000,0.131534,0.059647,1.000000,0.054960,0.000000,0.000000,0.682882,0.500000,0.099781,0.000000,0.000000,1.000000,-0.502495,-0.963474,1.457869,0.000000,0.092548,1.000000,0.136446,0.000166,0.255466,0.000000,8.618658,0.103079,0.043788,0.000000,0.000000,0.289134,0.684155,2.307876,0.500000,0.187395,0.272686,0.000000,1.000000,-4.794851,-0.440140,2.280161,0.007875,0.156271,0.000000,1.994741,0.051953,0.000000,2.000000,0.000000,0.000000,0.183443,0.000000,0.024340,0.000000,0.493223,0.500000,1.187221,0.000000,0.060872,6,0,1,1,0,0,0.422982
0.838353,1.000000,4.000000,6.000000,0.433726,1.000000,1.000000,6.000000,0.850425,-2.267440,-1.892558,0.890581,0.000000,0.000000,0.000000,0.000000,0.085127,0.000000,4.418753,0.000000,0.071094,0.000000,0.000000,0.052900,0.223598,0.883990,1.092876,0.198363,0.108368,1.000000,6.000000,-3.944205,-2.271154,4.051012,0.498834,0.000000,0.000000,0.000000,0.000000,0.020228,0.000000,1.735290,0.034594,0.000000,1.000000,0.000000,0.266804,0.810782,1.590870,1.916027,0.000000,0.083257,0.000000,1.000000,-0.264919,-0.851863,-1.814881,0.022812,0.000000,0.000000,7.555505,0.012696,0.012273,0.000000,2.608617,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.583618,0.500000,0.000000,0.000000,0.000000,1.000000,0.747569,-0.555406,-4.356978,0.000000,0.102918,0.000000,0.000000,0.052782,0.000000,0.000000,0.000000,0.000000,0.064533,0.000000,0.989574,0.129164,0.264153,0.740816,2.213403,0.000000,0.012946,0.000000,1.000000,4.925490,0.662187,1.828144,0.147095,0.214642,0.000000,2.318278,0.160647,0.037768,1.000000,2.830243,0.112315,0.263728,0.000000,1.520057,0.000000,1.058854,0.500000,0.500000,0.000000,0.045912,0.000000,1.000000,-1.289598,0.550351,2.599078,0.157383,0.000000,1.000000,0.000000,0.151660,0.000000,2.000000,2.215228,0.000000,0.015067,1.000000,0.827395,0.000000,0.777956,1.736318,0.500000,0.079589,0.088302,0.000000,0.000000,1.124567,-0.349527,0.832291,0.120500,0.129711,0.000000,1.669950,0.103693,0.090403,0.000000,0.087424,0.088071,0.000000,0.000000,0.144201,0.821394,0.519236,2.420998,2.450327,0.021865,0.000000,0.000000,1.000000,-0.207176,-1.850951,5.000000,0.000000,0.136087,1.000000,0.000000,0.103891,0.063705,0.000000,6.930638,0.137100,0.000000,0.000000,0.000000,0.634856,0.309501,2.684684,0.500000,0.000000,0.113655,6,0,1,1,0,0,0.439734
0.758027,1.000000,6.000000,6.000000,0.655421,0.000000,1.000000,6.000000,5.000000,0.487395,-4.206905,0.476612,0.000000,0.000000,0.986079,0.083974,0.000000,1.000000,4.245525,0.000000,0.000000,1.000000,0.381558,0.115733,0.466165,1.466250,1.658466,0.000000,0.027444,1.000000,6.000000,-3.353894,-1.901573,1.072471,0.804167,0.012499,0.000000,0.887115,0.048477,0.000000,0.000000,4.799592,0.000000,0.089049,0.000000,0.000000,1.020320,0.000000,0.906951,1.092435,0.000000,0.054371,0.000000,1.000000,-0.243331,-0.905935,2.343591,0.129993,0.087466,0.000000,2.373032,0.086605,0.108355,0.000000,0.000000,0.008005,0.026420,0.000000,0.000000,0.207732,0.000000,1.100249,1.723350,0.123821,0.137268,0.000000,0.000000,0.012600,-0.026164,1.386685,0.121642,0.111569,1.000000,5.525551,0.027369,0.081303,0.000000,0.000000,0.000000,0.035160,0.000000,0.017553,0.211054,0.487493,0.932844,0.842608,0.006952,0.000000,0.000000,1.000000,2.796332,0.244802,1.278824,0.151794,0.043696,1.000000,0.000000,0.119126,0.081514,1.000000,3.690838,0.000000,0.092221,2.000000,0.895783,0.789233,0.732334,1.110949,0.555833,0.000000,0.111561,0.000000,0.000000,-0.275072,0.736794,-1.810905,0.105097,0.078794,2.000000,4.880305,0.090425,0.000000,0.000000,3.506283,0.055755,0.018942,1.000000,0.518396,0.130939,0.247963,1.669142,0.501631,0.119436,0.062032,0.000000,2.000000,0.509465,-0.072705,0.330917,0.000000,0.000000,0.000000,0.871370,0.063970,0.076060,1.000000,0.000000,0.038207,0.088446,1.000000,0.191040,0.376430,0.287613,1.024043,1.102056,0.194891,0.000000,0.000000,0.000000,0.567351,-0.353744,4.244646,0.009410,0.157273,0.000000,0.000000,0.023110,0.000000,0.000000,3.499923,0.032478,0.162465,0.000000,0.235276,0.968392,0.026125,0.837382,0.524291,0.133025,0.000000,6,0,1,1,0,0,0.420139
0.851061,1.000000,2.000000,6.000000,0.228774,2.000000,1.000000,6.000000,4.174457,-1.706264,-2.847853,0.575565,0.000000,0.000000,0.000000,0.063982,0.000000,0.000000,1.354282,0.028501,0.070367,0.000000,0.029122,0.277741,0.658217,0.816496,1.139640,0.193423,0.097241,1.000000,6.000000,-4.412838,-1.049552,-0.186784,0.685117,0.000000,0.000000,1.695147,0.008235,0.038992,0.000000,0.000000,0.048504,0.016765,1.000000,0.203968,0.000000,0.272897,1.280362,1.822854,0.088810,0.000000,0.000000,0.000000,0.799142,0.325028,3.471162,0.062001,0.000000,0.000000,7.164264,0.054770,0.000000,0.000000,0.000000,0.015285,0.000000,1.000000,0.031705,0.007837,0.757092,1.354421,0.830300,0.097184,0.000000,0.000000,0.000000,2.354920,-0.672772,-2.820107,0.129685,0.021869,0.000000,0.188808,0.125431,0.000000,0.000000,4.131864,0.005808,0.000000,0.000000,0.271330,0.319006,0.000000,2.030684,2.543978,0.067995,0.094752,0.000000,0.000000,4.916482,1.366468,3.313861,0.000000,0.240033,0.000000,2.470084,0.074436,0.053696,0.000000,2.680255,0.070600,0.291935,1.000000,0.212047,0.000000,0.280417,0.500000,0.500000,0.000000,0.072685,0.000000,0.000000,-0.483245,0.560003,2.021350,0.134953,0.098745,0.000000,0.000000,0.080354,0.069196,0.000000,0.000000,0.058677,0.112714,0.000000,0.781416,0.000000,0.000000,1.881370,0.779251,0.034883,0.091591,0.000000,0.000000,2.365353,0.687735,0.853079,0.000000,0.179891,0.000000,0.000000,0.119729,0.000000,0.000000,0.000000,0.144980,0.129265,0.000000,0.132552,0.532525,0.360747,1.810942,1.805385,0.047280,0.000000,0.000000,0.000000,1.771447,0.844596,3.232653,0.004906,0.000000,0.000000,0.000000,0.148416,0.000000,0.000000,4.822622,0.043229,0.000000,0.000000,0.560893,0.373032,0.087278,1.419638,0.500000,0.074268,0.139433,6,0,1,1,0,0,0.405584
0.833999,1.000000,2.000000,5.000000,0.412730,1.000000,1.000000,6.000000,-1.514651,-0.803112,0.848462,0.740436,0.038415,0.000000,2.244428,0.120459,0.051860,1.000000,1.506630,0.019047,0.089696,0.000000,0.392339,0.000000,1.043285,1.582480,1.076921,0.151956,0.058717,1.000000,6.000000,-1.683960,-1.355322,1.469155,0.810301,0.000000,0.000000,0.000000,0.020100,0.000000,0.000000,4.440519,0.068761,0.000000,1.000000,0.511898,0.437098,0.402017,0.500000,2.322276,0.000000,0.181805,0.000000,0.000000,1.181446,-0.762607,0.355468,0.029125,0.035377,2.000000,0.000000,0.000000,0.076540,0.000000,0.000000,0.107945,0.000000,1.000000,0.127162,0.000000,0.218070,0.500000,0.591579,0.000000,0.040903,0.000000,1.000000,2.237001,-1.929785,-2.353221,0.116982,0.063267,0.000000,3.169454,0.070519,0.000000,2.000000,2.199030,0.000000,0.025780,0.000000,0.547650,0.806334,0.296256,1.075864,0.918666,0.068224,0.000000,0.000000,1.000000,-1.000290,0.767264,5.000000,0.111873,0.144989,1.000000,0.000000,0.130716,0.053855,2.000000,2.705366,0.068883,0.000000,0.000000,0.301408,0.000000,1.331418,0.722828,1.381234,0.101648,0.000000,0.000000,2.000000,0.424236,0.115378,-1.029418,0.075364,0.055500,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.119671,0.013928,1.000000,0.179531,0.033227,0.462210,1.307013,0.500000,0.101760,0.078147,0.000000,0.000000,0.164642,0.001394,-0.037396,0.000000,0.000000,0.000000,0.000000,0.215948,0.117924,0.000000,0.072682,0.015073,0.051515,0.000000,0.193504,0.078515,0.157536,0.501527,1.359573,0.149244,0.111495,0.000000,2.000000,-1.216768,1.217042,-0.028540,0.000000,0.000000,1.000000,4.654411,0.168022,0.037370,0.000000,10.500691,0.223320,0.031947,1.000000,0.480154,0.000000,0.000000,1.199044,0.627666,0.000000,0.002077,6,0,1,1,0,0,0.308899
0.791812,1.000000,5.000000,6.000000,0.409250,0.000000,1.000000,6.000000,-1.010994,-1.081300,2.128168,0.859203,0.030122,1.000000,0.690038,0.000000,0.006018,0.000000,6.443428,0.008287,0.082267,0.000000,0.561347,0.380706,0.000000,0.500000,1.799566,0.094086,0.108808,1.000000,6.000000,0.003174,-0.299941,1.682676,0.662188,0.000000,2.000000,2.934140,0.113349,0.111902,0.000000,4.784908,0.161279,0.000000,1.000000,0.000000,0.993846,0.327507,1.584655,1.186249,0.005164,0.000000,0.000000,0.000000,2.425385,1.120345,5.000000,0.000000,0.026301,2.000000,0.444306,0.036173,0.044977,0.000000,0.000000,0.126991,0.043521,1.000000,0.015049,0.000000,0.000000,1.819585,2.211483,0.000000,0.064356,0.000000,1.000000,-1.551881,-1.002580,0.328726,0.028517,0.198025,0.000000,8.528279,0.095248,0.000000,0.000000,0.000000,0.000000,0.132420,0.000000,1.085278,0.000000,0.000000,0.500000,2.547027,0.029710,0.067860,0.000000,0.000000,-0.784673,-0.644780,1.676707,0.186704,0.003272,1.000000,1.008273,0.097767,0.074546,1.000000,0.000000,0.000000,0.000000,0.000000,0.370270,0.197789,0.672790,1.094360,0.918326,0.044206,0.084427,0.000000,4.000000,1.104996,-0.740684,2.360876,0.000000,0.337598,1.000000,1.938337,0.000000,0.027315,1.000000,10.451994,0.000000,0.000000,0.000000,0.000000,0.002156,0.797312,1.466669,0.585701,0.170530,0.085308,0.000000,1.000000,-0.583031,-1.647694,1.140461,0.068781,0.029365,1.000000,0.000000,0.000000,0.188396,1.000000,0.913300,0.054025,0.000000,1.000000,0.000000,0.000000,0.824780,2.811252,2.852863,0.050350,0.000000,0.000000,1.000000,1.374598,0.024981,5.000000,0.067404,0.130985,1.000000,0.000000,0.152143,0.000000,1.000000,0.627742,0.238627,0.085960,0.000000,0.120403,0.000000,0.000000,0.500000,0.960938,0.000000,0.102857,6,0,1,1,0,0,0.548468
0.629744,1.000000,4.000000,6.000000,0.542912,1.000000,1.000000,4.000000,0.580311,-0.051603,1.499197,0.564005,0.292733,0.000000,0.193802,0.046468,0.080119,0.000000,0.000000,0.293480,0.000000,0.000000,0.000000,0.057931,1.267372,0.595512,0.965198,0.000000,0.000000,1.000000,6.000000,-3.198675,-0.303708,1.893120,0.945139,0.283379,0.000000,3.535400,0.000000,0.000000,1.000000,0.000000,0.019834,0.105503,1.000000,0.000000,0.031904,0.263646,1.813195,0.500000,0.026350,0.000000,0.000000,1.000000,0.748116,-1.369493,1.231895,0.170404,0.000000,0.000000,7.164264,0.027367,0.016944,0.000000,0.000000,0.013569,0.000000,0.000000,0.460648,0.833625,1.599149,0.820203,1.338290,0.127900,0.047017,0.000000,0.000000,1.427840,1.967987,4.590130,0.038821,0.056300,0.000000,0.000000,0.133319,0.000000,0.000000,0.000000,0.067270,0.000000,0.000000,0.786148,0.000000,0.736678,1.516629,1.167615,0.063742,0.000000,0.000000,0.000000,1.366057,-0.891838,-1.898883,0.000000,0.137000,0.000000,0.000000,0.183993,0.000000,0.000000,0.000000,0.069350,0.130656,1.000000,0.705202,0.000000,0.000000,0.500000,2.466511,0.000000,0.000000,0.000000,0.000000,-1.845458,-0.109083,-1.667653,0.043315,0.000000,0.000000,0.000000,0.009772,0.000000,1.000000,3.506283,0.079702,0.225780,0.000000,0.000000,0.763526,0.695323,0.526890,3.065091,0.000000,0.025364,0.000000,0.000000,2.104031,1.728920,5.000000,0.000000,0.031452,0.000000,6.334297,0.149425,0.293893,1.000000,0.000000,0.048220,0.077152,0.000000,0.204915,0.000000,0.321502,0.500000,1.778151,0.180177,0.000000,0.000000,0.000000,-4.500204,0.073278,2.468987,0.000000,0.111107,0.000000,1.299832,0.000000,0.063670,0.000000,5.441861,0.000000,0.087226,0.000000,0.023144,1.045433,0.454925,1.319226,1.467898,0.289463,0.018225,6,0,1,1,0,0,0.414745
0.742270,1.000000,3.000000,6.000000,0.136551,0.000000,1.000000,6.000000,-2.044840,-0.268785,-1.029943,1.000000,0.141266,0.000000,0.000000,0.000000,0.000000,0.000000,5.542381,0.000000,0.000000,0.000000,0.052809,0.018461,0.380713,2.404754,0.500000,0.225765,0.006579,1.000000,6.000000,-4.977553,-1.037818,2.686001,0.323845,0.085683,0.000000,0.278637,0.031944,0.000000,0.000000,1.446296,0.000000,0.101733,1.000000,0.000000,0.800679,0.272916,1.532074,2.363045,0.000000,0.000000,0.000000,0.000000,0.280245,-0.193524,1.413117,0.069025,0.000000,0.000000,0.000000,0.000000,0.056346,0.000000,0.000000,0.000000,0.000000,2.000000,0.296392,0.000000,0.000000,1.561200,0.500000,0.071812,0.022758,0.000000,1.000000,-2.366478,-2.001269,-2.956085,0.071544,0.193841,0.000000,1.715060,0.040757,0.015074,0.000000,0.000000,0.067101,0.058108,0.000000,0.430831,0.000000,0.183984,0.580625,2.920942,0.000000,0.078244,0.000000,0.000000,1.351160,2.491531,-0.400291,0.156914,0.000000,2.000000,4.731181,0.114993,0.024032,0.000000,5.055297,0.176928,0.224006,0.000000,0.311177,0.015114,0.402306,1.403574,0.500000,0.174368,0.211205,0.000000,0.000000,4.617128,-0.740688,0.599407,0.133536,0.078467,0.000000,6.649987,0.100014,0.038499,1.000000,0.387177,0.098272,0.034224,0.000000,0.824511,0.368647,0.868897,2.812706,0.886292,0.126669,0.071037,0.000000,1.000000,-1.962519,-2.111176,4.053879,0.027086,0.049253,0.000000,3.366775,0.061209,0.000000,0.000000,2.400888,0.060458,0.046048,1.000000,1.521574,0.000000,0.493342,0.500000,1.784393,0.126975,0.041787,0.000000,0.000000,3.095802,0.370065,3.339549,0.000000,0.128825,0.000000,0.000000,0.041148,0.161458,0.000000,0.000000,0.000000,0.000000,0.000000,0.362327,1.387531,2.250926,0.928268,0.978951,0.070218,0.082049,6,0,1,1,0,0,0.419751
0.836015,1.000000,5.000000,6.000000,0.451007,1.000000,1.000000,6.000000,-0.224189,1.980335,0.169846,0.820750,0.120132,0.000000,2.244097,0.087849,0.007779,0.000000,5.973072,0.045017,0.024728,0.000000,0.082151,0.328192,0.484736,0.500000,1.434499,0.061196,0.075757,1.000000,6.000000,-4.303450,-1.416517,2.082225,0.959752,0.018981,0.000000,0.556705,0.021750,0.082988,0.000000,2.403008,0.000000,0.095687,1.000000,0.000000,0.374805,0.097788,0.500000,1.279764,0.012912,0.000000,0.000000,1.000000,-1.708187,-3.000000,2.424889,0.060095,0.071251,1.000000,4.543320,0.037320,0.178465,0.000000,0.000000,0.025298,0.134712,2.000000,0.000000,0.012310,0.000000,1.745947,0.500000,0.069930,0.138576,0.000000,0.000000,0.531491,-0.614182,0.782172,0.008769,0.000000,0.000000,0.000000,0.125640,0.008316,0.000000,1.709372,0.000000,0.049391,0.000000,0.860616,0.267418,0.056405,1.723658,2.207329,0.008769,0.054771,0.000000,2.000000,2.261360,0.593883,0.947653,0.114383,0.000000,1.000000,0.000000,0.000000,0.132643,2.000000,0.000000,0.000000,0.026532,1.000000,0.407930,0.000000,0.621373,0.920133,1.014775,0.145050,0.123513,0.000000,0.000000,-0.751002,1.221874,-1.024325,0.006696,0.075678,2.000000,0.000000,0.000000,0.000000,1.000000,0.271024,0.077969,0.000000,1.000000,0.270520,0.070607,0.766318,1.450726,1.688649,0.123134,0.062032,0.000000,1.000000,1.487810,-0.735131,2.451111,0.130857,0.015734,0.000000,0.424818,0.204801,0.049811,1.000000,1.680621,0.077355,0.000000,2.000000,0.280130,0.000000,0.633398,1.303680,1.102056,0.150448,0.081918,0.000000,0.000000,-0.129062,-0.272724,5.000000,0.019368,0.195988,0.000000,0.000000,0.023110,0.000000,0.000000,0.000000,0.000000,0.141142,0.000000,0.599442,1.257204,0.775400,1.558055,0.632812,0.082767,0.074554,6,0,1,1,0,0,0.432826
0.758685,1.000000,2.000000,6.000000,0.630375,0.000000,1.000000,5.000000,2.659871,-2.312389,0.499731,0.914403,0.096877,1.000000,0.000000,0.097175,0.082008,0.000000,5.625455,0.000000,0.064332,0.000000,0.337858,0.000000,0.778007,1.182920,0.500000,0.186854,0.013514,1.000000,6.000000,-0.069802,0.533250,5.000000,0.734601,0.302081,1.000000,0.188025,0.000000,0.000000,0.000000,1.838210,0.043566,0.000000,1.000000,0.253891,0.535436,0.430509,2.271277,1.690076,0.024716,0.116286,0.000000,0.000000,1.721065,-0.218509,-0.450842,0.104541,0.012154,1.000000,0.000000,0.080433,0.000000,2.000000,1.663187,0.000000,0.033399,2.000000,0.000000,0.038885,0.000000,1.876098,0.500000,0.179260,0.000000,0.000000,0.000000,0.016948,-0.358763,-5.000000,0.029582,0.228979,1.000000,5.478847,0.139525,0.065735,0.000000,0.485522,0.043625,0.000000,0.000000,0.772001,0.000000,0.362497,0.500000,3.443361,0.002314,0.127170,0.000000,3.000000,5.000000,1.730032,-1.229031,0.000000,0.041776,0.000000,1.048128,0.094602,0.078707,0.000000,1.798653,0.030253,0.125574,0.000000,0.000000,0.236859,0.000000,1.609622,0.579733,0.216622,0.128517,0.000000,0.000000,1.370819,-0.063794,0.632285,0.235443,0.000000,0.000000,0.969570,0.000000,0.045183,0.000000,2.841575,0.137301,0.075153,0.000000,0.663819,0.619013,0.445735,1.654338,0.500000,0.091785,0.083828,0.000000,2.000000,-4.679219,-2.247125,3.930272,0.000000,0.160341,1.000000,1.488516,0.155779,0.000000,1.000000,7.302635,0.000000,0.034440,2.000000,0.665474,0.000000,0.723743,0.523173,2.686568,0.229717,0.000000,0.000000,0.000000,1.281856,-1.377960,-3.677006,0.055562,0.012460,1.000000,0.000000,0.100496,0.068961,1.000000,0.576986,0.000000,0.000000,1.000000,0.000000,1.673584,0.443454,1.853977,2.796664,0.118239,0.116728,6,0,1,1,0,0,0.441970
